NULL,13580,34280,47860,34280,47860,NULL,NY
NULL,9020,17665,26685,17665,26685,NULL,NE
NULL,7418,5036,12454,5036,12454,NULL,NE
NULL,NA,5125,5125,5125,5125,NULL,NE
NULL,9586,18048,27634,18048,27634,NULL,NE
NULL,9622,34202,43824,34202,43824,NULL,NE
NULL,6100,3120,9220,3120,9220,NULL,KS
NULL,6600,12400,19000,12400,19000,NULL,MD
NULL,13020,31400,44420,31400,44420,NULL,PA
NULL,5970,24750,30720,24750,30720,NULL,UT
NULL,NA,5438,5438,17458,17458,NULL,NV
NULL,NA,2691,2691,2691,2691,NULL,CA
NULL,9264,6919,16183,29944,39208,NULL,FL
NULL,14222,37914,52136,37914,52136,NULL,NH
NULL,15900,48750,64650,48750,64650,NULL,MA
NULL,10466,22210,32676,22210,32676,NULL,VT
NULL,13065,29940,43005,29940,43005,NULL,RI
NULL,11460,28280,39740,28280,39740,NULL,NH
NULL,6300,14880,21180,14880,21180,NULL,OR
NULL,12738,12051,24789,21573,34311,NULL,NJ
NULL,13600,17338,30938,32750,46350,NULL,NJ
NULL,7872,6150,14022,10302,18174,NULL,NM
NULL,8510,7770,16280,22268,30778,NULL,NM
NULL,4350,1452,5802,2196,6546,NULL,NM
NULL,5576,6797,12373,14469,20045,NULL,NM
NULL,9252,7368,16620,23508,32760,NULL,NM
NULL,NA,2064,2064,5376,5376,NULL,NM
NULL,NA,1376,1376,1376,1376,NULL,NM
NULL,536,2064,2600,4104,4640,NULL,NM
NULL,2625,7775,10400,7775,10400,NULL,LA
NULL,NA,4526,4526,7140,7140,NULL,WV
NULL,NA,4697,4697,10703,10703,NULL,VA
NULL,NA,12800,12800,12800,12800,NULL,ID
NULL,14290,36890,51180,36890,51180,NULL,NY
NULL,21300,30834,52134,30834,52134,NULL,NY
NULL,18156,51828,69984,51828,69984,NULL,NY
NULL,10666,26424,37090,26424,37090,NULL,SC
NULL,14900,35540,50440,35540,50440,NULL,MA
NULL,8326,30724,39050,30724,39050,NULL,KS
NULL,9552,7200,16752,15450,25002,NULL,NH
NULL,NA,5027,5027,11615,11615,NULL,NY
NULL,13200,33180,46380,33180,46380,NULL,NY
NULL,9938,7982,17920,9075,19013,NULL,LA
NULL,13950,34800,48750,34800,48750,NULL,MA
NULL,NA,4404,4404,6437,6437,NULL,WI
NULL,NA,1416,1416,8436,8436,NULL,CA
NULL,10360,9490,19850,21418,31778,NULL,VA
NULL,NA,5789,5789,5789,5789,NULL,MN
NULL,NA,2850,2850,5790,5790,NULL,AR
NULL,7624,6612,14236,19822,27446,NULL,NC
NULL,8909,6348,15257,19055,27964,NULL,NC
NULL,11078,9101,20179,28444,39522,NULL,NC
NULL,10800,31000,41800,31000,41800,NULL,NC
NULL,11019,38880,49899,38880,49899,NULL,IL
NULL,5815,3930,9745,3930,9745,NULL,KS
NULL,6300,3570,9870,7710,14010,NULL,MI
NULL,6055,3510,9565,6210,12265,NULL,MO
NULL,NA,4998,4998,9020,9020,NULL,OH
NULL,3970,2730,6700,7980,11950,NULL,TX
NULL,7400,24240,31640,24240,31640,NULL,MN
NULL,10350,6008,16358,12638,22988,NULL,NY
NULL,6220,5132,11352,12402,18622,NULL,ND
NULL,8565,9294,17859,13273,21838,NULL,ND
NULL,NA,3179,3179,12095,12095,NULL,FL
NULL,4000,3268,7268,5938,9938,NULL,GA
NULL,10240,19750,29990,19750,29990,NULL,SC
NULL,NA,5542,5542,5542,5542,NULL,MN
NULL,7500,4245,11745,10815,18315,NULL,ID
NULL,7128,5408,12536,7721,14849,NULL,IA
NULL,NA,1770,1770,5220,5220,NULL,TX
NULL,9866,29190,39056,29190,39056,NULL,IL
NULL,NA,4027,4027,4462,4462,NULL,WA
NULL,NA,6450,6450,13410,13410,NULL,MA
NULL,9094,4380,13474,14100,23194,NULL,PA
NULL,NA,4026,4026,6039,6039,NULL,WI
NULL,NA,11064,11064,11064,11064,NULL,CA
NULL,NA,4740,4740,8610,8610,NULL,AL
NULL,8605,3480,12085,4635,13240,NULL,NE
NULL,NA,5432,5432,5992,5992,NULL,IA
NULL,4480,3816,8296,6656,11136,NULL,MS
NULL,NA,4451,4451,17357,17357,NULL,TN
NULL,6300,2849,9149,6149,12449,NULL,TX
NULL,NA,4473,4473,6486,6486,NULL,WI
NULL,11424,14022,25446,25907,37331,NULL,IL
NULL,7080,5072,12152,7910,14990,NULL,CO
NULL,5698,4673,10371,10673,16371,NULL,OK
NULL,7638,6650,14288,14720,22358,NULL,OK
NULL,NA,5490,5490,8940,8940,NULL,SC
NULL,16880,51387,68267,51387,68267,NULL,MA
NULL,10282,11564,21846,25828,36110,NULL,AZ
NULL,NA,6420,6420,13650,13650,NULL,MA
NULL,10880,12262,23142,12262,23142,NULL,IL
NULL,10022,10032,20054,19680,29702,NULL,KY
NULL,7818,3820,11638,6640,14458,NULL,ME
NULL,10666,10988,21654,16484,27150,NULL,MI
NULL,NA,4765,4765,4765,4765,NULL,NM
NULL,7080,4170,11250,10755,17835,NULL,OK
NULL,8029,8498,16527,11471,19500,NULL,SD
NULL,10598,12434,23032,25754,36352,NULL,VT
NULL,NA,5610,5610,11618,11618,NULL,VA
NULL,9176,36183,45359,36183,45359,NULL,WI
NULL,4500,5549,10049,5549,10049,NULL,MN
NULL,NA,2310,2310,10740,10740,NULL,AZ
NULL,9500,12580,22080,12580,22080,NULL,MA
NULL,NA,3208,3208,4708,4708,NULL,AR
NULL,9300,30050,39350,30050,39350,NULL,OR
NULL,6090,3420,9510,7932,14022,NULL,WY
NULL,NA,20600,20600,20600,20600,NULL,WA
NULL,NA,3324,3324,11634,11634,NULL,FL
NULL,4950,5445,10395,14310,19260,NULL,WA
NULL,NA,5070,5070,5370,5370,NULL,IA
NULL,4850,8300,13150,8300,13150,NULL,KS
NULL,3550,3000,6550,5400,8950,NULL,MS
NULL,10016,9805,19821,16457,26473,NULL,MO
NULL,7400,29300,36700,29300,36700,NULL,ID
NULL,NA,19500,19500,19500,19500,NULL,WA
NULL,NA,5102,5102,9942,9942,NULL,OH
NULL,NA,5488,5488,5488,5488,NULL,MN
NULL,8630,31540,40170,31540,40170,NULL,WA
NULL,NA,2720,2720,13730,13730,NULL,TX
NULL,NA,4695,4695,8565,8565,NULL,AL
NULL,9200,31100,40300,31100,40300,NULL,IA
NULL,12402,18485,30887,18485,30887,NULL,IL
NULL,NA,4404,4404,13172,13172,NULL,CT
NULL,NA,13380,13380,13380,13380,NULL,MN
NULL,8750,4174,12924,9611,18361,NULL,MI
NULL,4780,7036,11816,14153,18933,NULL,OK
NULL,6000,10700,16700,10700,16700,NULL,CA
NULL,8884,8580,17464,19368,28252,NULL,LA
NULL,16626,54567,71193,54567,71193,NULL,IL
NULL,10480,27060,37540,27060,37540,NULL,MI
NULL,NA,4399,4399,13167,13167,NULL,CT
NULL,13840,40016,53856,40016,53856,NULL,VT
NULL,NA,17700,17700,17700,17700,NULL,TN
NULL,9980,30160,40140,30160,40140,NULL,OH
NULL,14494,35350,49844,35350,49844,NULL,CA
NULL,11850,36900,48750,36900,48750,NULL,MD
NULL,13250,30900,44150,30900,44150,NULL,FL
NULL,NA,3870,3870,3870,3870,NULL,ND
NULL,NA,4175,4175,7674,7674,NULL,LA
NULL,9450,25350,34800,25350,34800,NULL,NY
NULL,NA,29880,29880,29880,29880,NULL,TN
NULL,6984,17314,24298,17314,24298,NULL,MN
NULL,9900,24000,33900,24000,33900,NULL,IN
NULL,NA,2960,2960,5540,5540,NULL,MI
NULL,10100,12606,22706,24230,34330,NULL,MI
NULL,NA,4292,4292,13375,13375,NULL,IL
NULL,9312,16720,26032,16720,26032,NULL,AL
NULL,16338,55054,71392,55054,71392,NULL,OH
NULL,15496,54686,70182,54686,70182,NULL,CA
NULL,NA,4515,4515,7695,7695,NULL,NJ
NULL,5412,2794,8206,5450,10862,NULL,TX
NULL,NA,3560,3560,3560,3560,NULL,SD
NULL,13200,38100,51300,38100,51300,NULL,GA
NULL,8076,23306,31382,23306,31382,NULL,OH
NULL,10948,31080,42028,31080,42028,NULL,OH
NULL,11650,32260,43910,32260,43910,NULL,OH
NULL,8696,7658,16354,27674,36370,NULL,OH
NULL,12434,10726,23160,30742,43176,NULL,OH
NULL,NA,7644,7644,27660,27660,NULL,OH
NULL,8094,7644,15738,27660,35754,NULL,OH
NULL,NA,7644,7644,27660,27660,NULL,OH
NULL,9268,7644,16912,27660,36928,NULL,OH
NULL,NA,28544,28544,28544,28544,NULL,OH
NULL,11830,12192,24022,21656,33486,NULL,OH
NULL,NA,5060,5060,9596,9596,NULL,OH
NULL,NA,4830,4830,6742,6742,NULL,OH
NULL,NA,5490,5490,8482,8482,NULL,OH
NULL,NA,4872,4872,6718,6718,NULL,OH
NULL,NA,5490,5490,8482,8482,NULL,OH
NULL,7980,21900,29880,21900,29880,NULL,WV
NULL,12430,45760,58190,45760,58190,NULL,OH
NULL,NA,1419,1419,8409,8409,NULL,CA
NULL,9000,9000,18000,9000,18000,NULL,NY
NULL,7350,28258,35608,28258,35608,NULL,OK
NULL,8190,22760,30950,22760,30950,NULL,OK
NULL,NA,4059,4059,9810,9810,NULL,OK
NULL,8896,31026,39922,31026,39922,NULL,OK
NULL,4695,8194,12889,9133,13828,NULL,OK
NULL,8549,9019,17568,24539,33088,NULL,OK
NULL,6988,5550,12538,11160,18148,NULL,OK
NULL,NA,4479,4479,11559,11559,NULL,OK
NULL,8644,26956,35600,26956,35600,NULL,OK
NULL,11620,10872,22492,29772,41392,NULL,VA
NULL,9590,27700,37290,27700,37290,NULL,MI
NULL,7900,36070,43970,36070,43970,NULL,IL
NULL,5925,4252,10177,4784,10709,NULL,WA
NULL,10140,5484,15624,10384,20524,NULL,NY
NULL,9450,27728,37178,27728,37178,NULL,OK
NULL,NA,1438,1438,9568,9568,NULL,CA
NULL,NA,5288,5288,9974,9974,NULL,NY
NULL,NA,5750,5750,9200,9200,NULL,SC
NULL,NA,34850,34850,34850,34850,NULL,OR
NULL,NA,19176,19176,33666,33666,NULL,OR
NULL,9058,9987,19045,28056,37114,NULL,OR
NULL,12855,11166,24021,30141,42996,NULL,OR
NULL,NA,13601,13601,13601,13601,NULL,PA
NULL,7112,4882,11994,7861,14973,NULL,CO
NULL,15100,44580,59680,44580,59680,NULL,CA
NULL,11900,27630,39530,27630,39530,NULL,KS
NULL,11258,31874,43132,31874,43132,NULL,OH
NULL,7880,26790,34670,26790,34670,NULL,AR
NULL,NA,16484,16484,16484,16484,NULL,LA
NULL,9602,28740,38342,28740,38342,NULL,TX
NULL,NA,5860,5860,10424,10424,NULL,OH
NULL,NA,5310,5310,18000,18000,NULL,KY
NULL,NA,1418,1418,9218,9218,NULL,CA
NULL,6160,12620,18780,12620,18780,NULL,MO
NULL,NA,3640,3640,6580,6580,NULL,AR
NULL,NA,4000,4000,6760,6760,NULL,MO
NULL,19200,45280,64480,45280,64480,NULL,NY
NULL,16600,45280,61880,45280,61880,NULL,NY
NULL,10790,42066,52856,42066,52856,NULL,WA
NULL,12860,38250,51110,38250,51110,NULL,OR
NULL,NA,34830,34830,34830,34830,NULL,CA
NULL,NA,16005,16005,16005,16005,NULL,CA
NULL,8310,30060,38370,30060,38370,NULL,CA
NULL,12528,44298,56826,44298,56826,NULL,OR
NULL,NA,18040,18040,18040,18040,NULL,CT
NULL,6662,15595,22257,15595,22257,NULL,GA
NULL,10120,31450,41570,31450,41570,NULL,FL
NULL,NA,3030,3030,10890,10890,NULL,FL
NULL,NA,2660,2660,13670,13670,NULL,TX
NULL,NA,1380,1380,9120,9120,NULL,CA
NULL,NA,1430,1430,9170,9170,NULL,CA
NULL,NA,2323,2323,8083,8083,NULL,NC
NULL,5016,2400,7416,5190,10206,NULL,TX
NULL,NA,2580,2580,9810,9810,NULL,AZ
NULL,5000,2400,7400,5400,10400,NULL,TX
NULL,8200,12650,20850,12650,20850,NULL,MO
NULL,NA,4920,4920,15870,15870,NULL,IL
NULL,18000,49847,67847,49847,67847,NULL,NY
NULL,NA,1440,1440,9180,9180,NULL,CA
NULL,NA,3155,3155,12032,12032,NULL,FL
NULL,NA,5070,5070,8850,8850,NULL,NJ
NULL,10728,27922,38650,27922,38650,NULL,VA
NULL,NA,4730,4730,10658,10658,NULL,VA
NULL,NA,4730,4730,10768,10768,NULL,VA
NULL,6000,8495,14495,8495,14495,NULL,TX
NULL,12240,28484,40724,28484,40724,NULL,NY
NULL,4900,3500,8400,5898,10798,NULL,MS
NULL,NA,18660,18660,18660,18660,NULL,PA
NULL,NA,4480,4480,13246,13246,NULL,TN
NULL,NA,5023,5023,9852,9852,NULL,WA
NULL,NA,11809,11809,11809,11809,NULL,PA
NULL,8100,14524,22624,23278,31378,NULL,PA
NULL,11570,15198,26768,24450,36020,NULL,PA
NULL,11570,13702,25272,21886,33456,NULL,PA
NULL,12730,15198,27928,24450,37180,NULL,PA
NULL,12180,14468,26648,23028,35208,NULL,PA
NULL,NA,13702,13702,21886,21886,NULL,PA
NULL,11570,15198,26768,24450,36020,NULL,PA
NULL,NA,13702,13702,21886,21886,NULL,PA
NULL,11570,13702,25272,21886,33456,NULL,PA
NULL,13280,15198,28478,24450,37730,NULL,PA
NULL,11570,14468,26038,23028,34598,NULL,PA
NULL,NA,14468,14468,23028,23028,NULL,PA
NULL,11570,13702,25272,21886,33456,NULL,PA
NULL,NA,13702,13702,21886,21886,NULL,PA
NULL,8618,14468,23086,23028,31646,NULL,PA
NULL,NA,13342,13342,21366,21366,NULL,PA
NULL,11570,18454,30024,34858,46428,NULL,PA
NULL,NA,13586,13586,21770,21770,NULL,PA
NULL,NA,14832,14832,23028,23028,NULL,PA
NULL,NA,14468,14468,23028,23028,NULL,PA
NULL,NA,38878,38878,38878,38878,NULL,PA
NULL,NA,25850,25850,25850,25850,NULL,PA
NULL,NA,27662,27662,27662,27662,NULL,PA
NULL,11544,16740,28284,23880,35424,NULL,PA
NULL,NA,5820,5820,11460,11460,NULL,PA
NULL,6000,13365,19365,13365,19365,NULL,PA
NULL,NA,3137,3137,12593,12593,NULL,FL
NULL,15320,53932,69252,53932,69252,NULL,CA
NULL,8010,7452,15462,7482,15492,NULL,NE
NULL,11226,30234,41460,30234,41460,NULL,NC
NULL,8250,12414,20664,12414,20664,NULL,AR
NULL,NA,2910,2910,4740,4740,NULL,AR
NULL,NA,37445,37445,37445,37445,NULL,NY
NULL,NA,2580,2580,9810,9810,NULL,AZ
NULL,10168,25920,36088,25920,36088,NULL,GA
NULL,NA,2544,2544,8688,8688,NULL,NC
NULL,7810,10970,18780,10970,18780,NULL,NC
NULL,NA,5495,5495,7985,7985,NULL,SC
NULL,NA,4930,4930,10858,10858,NULL,VA
NULL,NA,4477,4477,5112,5112,NULL,WA
NULL,9980,4918,14898,11472,21452,NULL,WV
NULL,NA,4812,4812,18672,18672,NULL,CO
NULL,NA,21700,21700,21700,21700,NULL,NJ
NULL,NA,2670,2670,9315,9315,NULL,AZ
NULL,13830,31660,45490,31660,45490,NULL,MA
NULL,NA,5093,5093,9687,9687,NULL,MN
NULL,NA,17774,17774,17774,17774,NULL,MO
NULL,NA,2354,2354,8114,8114,NULL,NC
NULL,7778,7298,15076,18642,26420,NULL,KS
NULL,NA,15990,15990,15990,15990,NULL,PA
NULL,NA,15325,15325,15325,15325,NULL,PA
NULL,16844,54056,70900,54056,70900,NULL,CA
NULL,11100,14099,25199,22769,33869,NULL,NH
NULL,10450,35700,46150,35700,46150,NULL,CA
NULL,12200,31450,43650,31450,43650,NULL,PA
NULL,7900,20600,28500,20600,28500,NULL,GA
NULL,NA,3367,3367,12272,12272,NULL,FL
NULL,16716,52780,69496,52780,69496,NULL,CA
NULL,1374,5490,6864,5490,6864,NULL,PR
NULL,10600,23285,33885,23285,33885,NULL,OH
NULL,NA,1404,1404,7824,7824,NULL,CA
NULL,NA,5408,5408,11483,11483,NULL,OR
NULL,10428,9105,19533,27060,37488,NULL,OR
NULL,11600,31050,42650,31050,42650,NULL,CT
NULL,8524,4488,13012,11376,19900,NULL,WV
NULL,NA,5220,5220,13830,13830,NULL,IL
NULL,8925,10533,19458,24843,33768,NULL,TX
NULL,5641,3428,9069,3728,9369,NULL,KS
NULL,12622,51870,64492,51870,64492,NULL,NY
NULL,10480,38660,49140,38660,49140,NULL,SC
NULL,7700,31485,39185,31485,39185,NULL,AZ
NULL,9578,19995,29573,19995,29573,NULL,SD
NULL,NA,4700,4700,10610,10610,NULL,MD
NULL,16290,49330,65620,49330,65620,NULL,NJ
NULL,11610,29470,41080,29470,41080,NULL,IL
NULL,9694,29372,39066,29372,39066,NULL,CA
NULL,14700,50390,65090,50390,65090,NULL,RI
NULL,NA,5968,5968,19425,19425,NULL,CO
NULL,10030,9992,20022,28794,38824,NULL,IN
NULL,7640,7686,15326,17368,25008,NULL,IN
NULL,10860,34684,45544,34684,45544,NULL,NC
NULL,NA,7100,7100,7100,7100,NULL,MA
NULL,10500,28462,38962,28462,38962,NULL,IL
NULL,NA,4399,4399,13167,13167,NULL,CT
NULL,14540,47960,62500,47960,62500,NULL,CT
NULL,NA,6720,6720,12900,12900,NULL,MA
NULL,3300,14400,17700,14400,17700,NULL,NJ
NULL,3000,12800,15800,12800,15800,NULL,NY
NULL,5700,13550,19250,13550,19250,NULL,NY
NULL,4500,7750,12250,7750,12250,NULL,NY
NULL,7500,11500,19000,11500,19000,NULL,NJ
NULL,4900,11575,16475,11575,16475,NULL,NY
NULL,1600,13500,15100,13500,15100,NULL,NY
NULL,3000,10800,13800,10800,13800,NULL,OH
NULL,6000,9800,15800,9800,15800,NULL,NY
NULL,9406,11210,20616,22845,32251,NULL,VA
NULL,4280,5325,9605,6507,10787,NULL,MN
NULL,12450,14374,26824,23715,36165,NULL,NJ
NULL,7704,14090,21794,14090,21794,NULL,OK
NULL,13580,39585,53165,39585,53165,NULL,VA
NULL,NA,2383,2383,8143,8143,NULL,NC
NULL,11860,41400,53260,41400,53260,NULL,VA
NULL,4231,3065,7296,5765,9996,NULL,TX
NULL,NA,14392,14392,14392,14392,NULL,MO
NULL,NA,5075,5075,10373,10373,NULL,VA
NULL,NA,5686,5686,7036,7036,NULL,NJ
NULL,NA,5580,5580,10590,10590,NULL,PA
NULL,NA,4986,4986,18848,18848,NULL,CO
NULL,7468,5325,12793,7891,15359,NULL,OK
NULL,14210,56340,70550,56340,70550,NULL,OR
NULL,6668,1420,8088,9160,15828,NULL,CA
NULL,NA,21615,21615,21615,21615,NULL,AZ
NULL,9120,18108,27228,18108,27228,NULL,VA
NULL,15180,41015,56195,41015,56195,NULL,MA
NULL,11560,36810,48370,36810,48370,NULL,CO
NULL,10200,23300,33500,23300,33500,NULL,GA
NULL,NA,3900,3900,6600,6600,NULL,IL
NULL,15260,53880,69140,53880,69140,NULL,NY
NULL,NA,4701,4701,5123,5123,NULL,WA
NULL,9970,37600,47570,37600,47570,NULL,MO
NULL,7200,13580,20780,13580,20780,NULL,PA
NULL,NA,26390,26390,26390,26390,NULL,IL
NULL,11829,8929,20758,21692,33521,NULL,RI
NULL,13400,50960,64360,50960,64360,NULL,RI
NULL,11403,47890,59293,47890,59293,NULL,TN
NULL,14000,47350,61350,47350,61350,NULL,TX
NULL,12204,8100,20304,21810,34014,NULL,VA
NULL,NA,1770,1770,5220,5220,NULL,TX
NULL,NA,4410,4410,14490,14490,NULL,IL
NULL,NA,2344,2344,8104,8104,NULL,NC
NULL,14700,41310,56010,41310,56010,NULL,NJ
NULL,NA,5429,5429,5429,5429,NULL,MN
NULL,15070,46420,61490,46420,61490,NULL,FL
NULL,NA,1452,1452,8472,8472,NULL,CA
NULL,7584,1898,9482,6222,13806,NULL,AZ
NULL,8400,43808,52208,43808,52208,NULL,WI
NULL,NA,4079,4079,8123,8123,NULL,LA
NULL,NA,6720,6720,14970,14970,NULL,NH
NULL,NA,5580,5580,5580,5580,NULL,MN
NULL,NA,1416,1416,9156,9156,NULL,CA
NULL,12526,31790,44316,31790,44316,NULL,NH
NULL,NA,4443,4443,17349,17349,NULL,TN
NULL,13690,44030,57720,44030,57720,NULL,VA
NULL,NA,2490,2490,8250,8250,NULL,NC
NULL,11400,30300,41700,30300,41700,NULL,PA
NULL,NA,28530,28530,28530,28530,NULL,IL
NULL,10628,31818,42446,31818,42446,NULL,NY
NULL,NA,2394,2394,8154,8154,NULL,NC
NULL,7376,24218,31594,24218,31594,NULL,MI
NULL,NA,6163,6163,6163,6163,NULL,MN
NULL,13046,44130,57176,44130,57176,NULL,NY
NULL,NA,3764,3764,15224,15224,NULL,IL
NULL,8660,30930,39590,30930,39590,NULL,IL
NULL,10200,37590,47790,37590,47790,NULL,MO
NULL,NA,2376,2376,8136,8136,NULL,NC
NULL,NA,5326,5326,10072,10072,NULL,NY
NULL,8330,28512,36842,28512,36842,NULL,MT
NULL,15890,34522,50412,34522,50412,NULL,RI
NULL,8616,6870,15486,15210,23826,NULL,OK
NULL,NA,5550,5550,6630,6630,NULL,OR
NULL,14735,49760,64495,49760,64495,NULL,FL
NULL,13223,29832,43055,29832,43055,NULL,IL
NULL,6370,4319,10689,10696,17066,NULL,OK
NULL,14766,49871,64637,49871,64637,NULL,IN
NULL,5650,8731,14381,8731,14381,NULL,OH
NULL,NA,17225,17225,17225,17225,NULL,PA
NULL,NA,37309,37309,37309,37309,NULL,NV
NULL,12438,19900,32338,19900,32338,NULL,PA
NULL,NA,4755,4755,7185,7185,NULL,NJ
NULL,NA,4470,4470,9420,9420,NULL,NJ
NULL,12552,13697,26249,22339,34891,NULL,NJ
NULL,NA,2409,2409,8169,8169,NULL,NC
NULL,NA,6960,6960,13590,13590,NULL,MA
NULL,NA,24900,24900,24900,24900,NULL,IL
NULL,4300,9900,14200,9900,14200,NULL,MS
NULL,12706,14974,27680,31282,43988,NULL,NJ
NULL,12336,14835,27171,30613,42949,NULL,NJ
NULL,13536,14409,27945,30717,44253,NULL,NJ
NULL,NA,1416,1416,9546,9546,NULL,CA
NULL,10675,19840,30515,19840,30515,NULL,MI
NULL,15310,41420,56730,41420,56730,NULL,CT
NULL,NA,1418,1418,10058,10058,NULL,CA
NULL,NA,9400,9400,9400,9400,NULL,CA
NULL,NA,2550,2550,2550,2550,NULL,MI
NULL,10186,10308,20494,24215,34401,NULL,MI
NULL,14500,41200,55700,41200,55700,NULL,NH
NULL,NA,25948,25948,25948,25948,NULL,IL
NULL,7692,17890,25582,17890,25582,NULL,NC
NULL,13055,34301,47356,34301,47356,NULL,NY
NULL,8900,8912,17812,17146,26046,NULL,MN
NULL,NA,3240,3240,11608,11608,NULL,FL
NULL,13280,34880,48160,34880,48160,NULL,IN
NULL,13680,35650,49330,35650,49330,NULL,ME
NULL,14840,44973,59813,44973,59813,NULL,PA
NULL,10570,22280,32850,22280,32850,NULL,FL
NULL,12290,43884,56174,43884,56174,NULL,MO
NULL,NA,17045,17045,17045,17045,NULL,MO
NULL,11445,37356,48801,37356,48801,NULL,WA
NULL,12580,42220,54800,42220,54800,NULL,IN
NULL,15370,47280,62650,47280,62650,NULL,CA
NULL,12220,45375,57595,45375,57595,NULL,VT
NULL,15414,37486,52900,37486,52900,NULL,NJ
NULL,11700,33222,44922,33222,44922,NULL,FL
NULL,11340,33880,45220,33880,45220,NULL,IL
NULL,11850,29416,41266,29416,41266,NULL,NC
NULL,NA,5070,5070,6600,6600,NULL,NJ
NULL,7480,12920,20400,12920,20400,NULL,WV
NULL,12722,10884,23606,17024,29746,NULL,MA
NULL,11950,9824,21774,19526,31476,NULL,MD
NULL,NA,6399,6399,11583,11583,NULL,MT
NULL,NA,3843,3843,12206,12206,NULL,UT
NULL,14500,40550,55050,40550,55050,NULL,RI
NULL,9386,10183,19569,22633,32019,NULL,TX
NULL,10550,31650,42200,31650,42200,NULL,AL
NULL,NA,2357,2357,8117,8117,NULL,NC
NULL,NA,2720,2720,13730,13730,NULL,TX
NULL,NA,1420,1420,10120,10120,NULL,CA
NULL,11640,31404,43044,31404,43044,NULL,CA
NULL,NA,1418,1418,8048,8048,NULL,CA
NULL,NA,1418,1418,8048,8048,NULL,CA
NULL,NA,1437,1437,8067,8067,NULL,CA
NULL,16735,7488,24223,19368,36103,NULL,CA
NULL,15709,46534,62243,46534,62243,NULL,CA
NULL,14510,46110,60620,46110,60620,NULL,CA
NULL,15151,7260,22411,19140,34291,NULL,CA
NULL,NA,1860,1860,5160,5160,NULL,TX
NULL,NA,1380,1380,9480,9480,NULL,CA
NULL,NA,1448,1448,8438,8438,NULL,CA
NULL,16442,7796,24238,17300,33742,NULL,CA
NULL,NA,1582,1582,4126,4126,NULL,NM
NULL,NA,2446,2446,8206,8206,NULL,NC
NULL,NA,1418,1418,10208,10208,NULL,CA
NULL,NA,1496,1496,10046,10046,NULL,CA
NULL,14910,51711,66621,51711,66621,NULL,CA
NULL,NA,3203,3203,11487,11487,NULL,FL
NULL,NA,1755,1755,4605,4605,NULL,NM
NULL,NA,1444,1444,11164,11164,NULL,CA
NULL,NA,1430,1430,10460,10460,NULL,CA
NULL,NA,1418,1418,10208,10208,NULL,CA
NULL,15370,55900,71270,55900,71270,NULL,NY
NULL,NA,4470,4470,12120,12120,NULL,IL
NULL,14550,36630,51180,36630,51180,NULL,GA
NULL,7762,6794,14556,19870,27632,NULL,GA
NULL,NA,3278,3278,5948,5948,NULL,GA
NULL,NA,4948,4948,9124,9124,NULL,NY
NULL,NA,17700,17700,17700,17700,NULL,FL
NULL,NA,32988,32988,32988,32988,NULL,OH
NULL,15890,49270,65160,49270,65160,NULL,IL
NULL,14560,56382,70942,56382,70942,NULL,MA
NULL,17500,39900,57400,39900,57400,NULL,NY
NULL,NA,4226,4226,8126,8126,NULL,MI
NULL,10508,27960,38468,27960,38468,NULL,TX
NULL,NA,4864,4864,6870,6870,NULL,IA
NULL,NA,2580,2580,12330,12330,NULL,AZ
NULL,16932,55024,71956,55024,71956,NULL,CA
NULL,NA,4228,4228,4663,4663,NULL,WA
NULL,11796,42939,54735,42939,54735,NULL,WA
NULL,12288,44610,56898,44610,56898,NULL,WA
NULL,6400,7885,14285,7885,14285,NULL,AL
NULL,7070,5040,12110,11160,18230,NULL,OK
NULL,NA,3131,3131,11456,11456,NULL,FL
NULL,NA,8775,8775,8775,8775,NULL,AZ
NULL,15800,42470,58270,42470,58270,NULL,NJ
NULL,11884,35748,47632,35748,47632,NULL,PA
NULL,12880,45120,58000,45120,58000,NULL,TN
NULL,5010,2970,7980,4110,9120,NULL,KS
NULL,2800,11350,14150,11350,14150,NULL,CA
NULL,NA,1418,1418,8438,8438,NULL,CA
NULL,8158,16480,24638,16480,24638,NULL,NC
NULL,NA,3600,3600,5910,5910,NULL,IL
NULL,10864,8556,19420,14714,25578,NULL,OH
NULL,NA,4467,4467,8337,8337,NULL,AL
NULL,10370,32530,42900,32530,42900,NULL,VA
NULL,10500,7548,18048,18048,28548,NULL,WV
NULL,7443,3396,10839,7908,15351,NULL,WY
NULL,NA,4800,4800,4800,4800,NULL,IA
NULL,12268,12718,24986,20510,32778,NULL,PA
NULL,6000,9460,15460,9460,15460,NULL,NY
NULL,10260,4730,14990,7268,17528,NULL,WA
NULL,9400,22370,31770,22370,31770,NULL,GA
NULL,15000,37575,52575,37575,52575,NULL,NY
NULL,10620,27124,37744,27124,37744,NULL,MI
NULL,11063,1430,12493,9010,20073,NULL,CA
NULL,13357,34241,47598,34241,47598,NULL,NV
NULL,NA,10725,10725,10725,10725,NULL,CA
NULL,8400,28390,36790,28390,36790,NULL,WI
NULL,15200,40800,56000,40800,56000,NULL,MA
NULL,8380,39144,47524,39144,47524,NULL,IA
NULL,8140,27700,35840,27700,35840,NULL,CA
NULL,NA,3650,3650,9140,9140,NULL,OH
NULL,NA,3700,3700,3700,3700,NULL,SD
NULL,NA,3250,3250,3250,3250,NULL,SD
