NULL,St. John's University,Private,4 Year,MN
NULL,St. Joseph Seminary College,Private,4 Year,LA
NULL,St. Joseph's College New York: Suffolk Campus,Private,4 Year,NY
NULL,St. Joseph's College of Nursing,Private,2 Year,NY
NULL,"St. Joseph's College, New York",Private,4 Year,NY
NULL,St. Lawrence University,Private,4 Year,NY
NULL,St. Louis Christian College,Private,4 Year,MO
NULL,St. Louis Community College,Public,2 Year,MO
NULL,St. Louis Community College at Florissant Valley,Public,2 Year,MO
NULL,St. Louis Community College at Meramec,Public,2 Year,MO
NULL,St. Luke's College,Private,2 Year,IA
NULL,St. Mary's College of Maryland,Public,4 Year,MD
NULL,St. Mary's University,Private,4 Year,TX
NULL,St. Mary's University of Minnesota,Private,4 Year,MN
NULL,St. Mary-of-the-Woods College,Private,4 Year,IN
NULL,St. Norbert College,Private,4 Year,WI
NULL,St. Olaf College,Private,4 Year,MN
NULL,St. Paul College,Public,2 Year,MN
NULL,St. Petersburg College,Public,2 Year,FL
NULL,St. Philip's College,Public,2 Year,TX
NULL,St. Thomas Aquinas College,Private,4 Year,NY
NULL,St. Vincent College,Private,4 Year,PA
NULL,St. Vincent's College,Private,2 Year,CT
NULL,Stanford University,Private,4 Year,CA
NULL,Stanly Community College,Public,2 Year,NC
NULL,Stark State College,Public,2 Year,OH
NULL,"State College of Florida, Manatee-Sarasota",Public,2 Year,FL
NULL,State Fair Community College,Public,2 Year,MO
NULL,State Technical College of Missouri,Public,2 Year,MO
NULL,Stephen F. Austin State University,Public,4 Year,TX
NULL,Stephens College,Private,4 Year,MO
NULL,Sterling College,Private,4 Year,VT
NULL,Sterling College,Private,4 Year,KS
NULL,Stetson University,Private,4 Year,FL
NULL,Stevens Institute of Business & Arts,For Profit,2 Year,MO
NULL,Stevens Institute of Technology,Private,4 Year,NJ
NULL,Stevenson University,Private,4 Year,MD
NULL,Stillman College,Private,4 Year,AL
NULL,Stockton University,Public,4 Year,NJ
NULL,Stone Child College,Public,2 Year,MT
NULL,Stonehill College,Private,4 Year,MA
NULL,Stratford University: Falls Church,For Profit,4 Year,VA
NULL,Stratford University: Woodbridge,For Profit,4 Year,VA
NULL,Suffolk County Community College,Public,2 Year,NY
NULL,Suffolk University,Private,4 Year,MA
NULL,Sul Ross State University,Public,4 Year,TX
NULL,Sullivan County Community College,Public,2 Year,NY
NULL,SUM Bible College & Theological Seminary,Private,4 Year,CA
NULL,SUNY College at Brockport,Public,4 Year,NY
NULL,SUNY College at Buffalo,Public,4 Year,NY
NULL,SUNY College at Cortland,Public,4 Year,NY
NULL,SUNY College at Fredonia,Public,4 Year,NY
NULL,SUNY College at Geneseo,Public,4 Year,NY
NULL,SUNY College at New Paltz,Public,4 Year,NY
NULL,SUNY College at Old Westbury,Public,4 Year,NY
NULL,SUNY College at Oneonta,Public,4 Year,NY
NULL,SUNY College at Oswego,Public,4 Year,NY
NULL,SUNY College at Plattsburgh,Public,4 Year,NY
NULL,SUNY College at Potsdam,Public,4 Year,NY
NULL,SUNY College at Purchase,Public,4 Year,NY
NULL,SUNY College of Agriculture and Technology at Cobleskill,Public,2 Year,NY
NULL,SUNY College of Agriculture and Technology at Morrisville,Public,4 Year,NY
NULL,SUNY College of Environmental Science and Forestry,Public,4 Year,NY
NULL,SUNY College of Technology at Alfred,Public,4 Year,NY
NULL,SUNY College of Technology at Canton,Public,2 Year,NY
NULL,SUNY College of Technology at Delhi,Public,2 Year,NY
NULL,SUNY Downstate Medical Center,Public,4 Year,NY
NULL,SUNY Empire State College,Public,4 Year,NY
NULL,SUNY Farmingdale State College,Public,4 Year,NY
NULL,SUNY Maritime College,Public,4 Year,NY
NULL,SUNY Polytechnic Institute,Public,4 Year,NY
NULL,SUNY University at Albany,Public,4 Year,NY
NULL,SUNY University at Binghamton,Public,4 Year,NY
NULL,SUNY University at Buffalo,Public,4 Year,NY
NULL,SUNY University at Stony Brook,Public,4 Year,NY
NULL,SUNY Upstate Medical University,Public,4 Year,NY
NULL,Surry Community College,Public,2 Year,NC
NULL,Susquehanna University,Private,4 Year,PA
NULL,Sussex County Community College,Public,2 Year,NJ
NULL,Swarthmore College,Private,4 Year,PA
NULL,Sweet Briar College,Private,4 Year,VA
NULL,Syracuse University,Private,4 Year,NY
NULL,Tabor College,Private,4 Year,KS
NULL,Tacoma Community College,Public,2 Year,WA
NULL,Taft College,Public,2 Year,CA
NULL,Talladega College,Private,4 Year,AL
NULL,Tallahassee Community College,Public,2 Year,FL
NULL,Talmudic University,Private,4 Year,FL
NULL,Talmudical Academy of New Jersey,Private,4 Year,NJ
NULL,Talmudical Institute of Upstate New York,Private,4 Year,NY
NULL,Talmudical Seminary Oholei Torah,Private,4 Year,NY
NULL,Talmudical Yeshiva of Philadelphia,Private,4 Year,PA
NULL,Tarleton State University,Public,4 Year,TX
NULL,Tarrant County College,Public,2 Year,TX
NULL,Taylor University,Private,4 Year,IN
NULL,Technical Career Institutes,For Profit,2 Year,NY
NULL,Technical College of the Lowcountry,Public,2 Year,SC
NULL,Telshe Yeshiva-Chicago,Private,4 Year,IL
NULL,Temple College,Public,2 Year,TX
NULL,Temple University,Public,4 Year,PA
NULL,Tennessee State University,Public,4 Year,TN
NULL,Tennessee Technological University,Public,4 Year,TN
NULL,Tennessee Wesleyan University,Private,4 Year,TN
NULL,Terra State Community College,Public,2 Year,OH
NULL,Texarkana College,Public,2 Year,TX
NULL,Texas A&M International University,Public,4 Year,TX
NULL,Texas A&M University,Public,4 Year,TX
NULL,Texas A&M University-Commerce,Public,4 Year,TX
NULL,Texas A&M University-Corpus Christi,Public,4 Year,TX
NULL,Texas A&M University-Kingsville,Public,4 Year,TX
NULL,Texas A&M University-Texarkana,Public,4 Year,TX
NULL,Texas Christian University,Private,4 Year,TX
NULL,Texas College,Private,4 Year,TX
NULL,Texas County Technical College,Private,2 Year,MO
NULL,Texas Lutheran University,Private,4 Year,TX
NULL,Texas Southern University,Public,4 Year,TX
NULL,Texas State Technical College,Public,2 Year,TX
NULL,Texas State University,Public,4 Year,TX
NULL,Texas Tech University,Public,4 Year,TX
NULL,Texas Tech University Health Sciences Center,Public,4 Year,TX
NULL,Texas Wesleyan University,Private,4 Year,TX
NULL,Texas Woman's University,Public,4 Year,TX
NULL,Thaddeus Stevens College of Technology,Public,2 Year,PA
NULL,The Citadel,Public,4 Year,SC
NULL,The College of New Jersey,Public,4 Year,NJ
NULL,The King's College,Private,4 Year,NY
NULL,The King's University,Private,4 Year,TX
NULL,The Master's University and Seminary,Private,4 Year,CA
NULL,The New School College of Performing Arts,Private,4 Year,NY
NULL,The Sage Colleges,Private,4 Year,NY
NULL,The Workforce Institute's City College,Private,2 Year,PA
NULL,Thiel College,Private,4 Year,PA
NULL,Thomas Aquinas College,Private,4 Year,CA
NULL,Thomas College,Private,4 Year,ME
NULL,Thomas Edison State University,Public,4 Year,NJ
NULL,Thomas Jefferson University: East Falls,Private,4 Year,PA
NULL,Thomas More College,Private,4 Year,KY
NULL,Thomas More College of Liberal Arts,Private,4 Year,NH
NULL,Thomas Nelson Community College,Public,2 Year,VA
NULL,Thomas University,Private,4 Year,GA
NULL,Three Rivers Community College,Public,2 Year,MO
NULL,Three Rivers Community College,Public,2 Year,CT
NULL,Tidewater Community College,Public,2 Year,VA
NULL,Tiffin University,Private,4 Year,OH
NULL,Tillamook Bay Community College,Public,2 Year,OR
NULL,Toccoa Falls College,Private,4 Year,GA
NULL,Tohono O'odham Community College,Public,2 Year,AZ
NULL,Tompkins Cortland Community College,Public,2 Year,NY
NULL,Torah Temimah Talmudical Seminary,Private,4 Year,NY
NULL,Tougaloo College,Private,4 Year,MS
NULL,Touro College,Private,4 Year,NY
NULL,Touro University Worldwide,Private,4 Year,CA
NULL,Towson University,Public,4 Year,MD
NULL,Transylvania University,Private,4 Year,KY
NULL,Treasure Valley Community College,Public,2 Year,OR
NULL,Trevecca Nazarene University,Private,4 Year,TN
NULL,Tri-County Community College,Public,2 Year,NC
NULL,Tri-County Technical College,Public,2 Year,SC
NULL,Tri-State Bible College,Private,4 Year,OH
NULL,Trident Technical College,Public,2 Year,SC
NULL,Trident University International,For Profit,4 Year,CA
NULL,Trine University,Private,4 Year,IN
NULL,Trinidad State Junior College,Public,2 Year,CO
NULL,Trinity Baptist College,Private,4 Year,FL
NULL,Trinity Bible College,Private,4 Year,ND
NULL,Trinity Christian College,Private,4 Year,IL
NULL,Trinity College,Private,4 Year,CT
NULL,Trinity College of Florida,Private,4 Year,FL
NULL,Trinity College of Nursing & Health Sciences,Private,4 Year,IL
NULL,Trinity International University,Private,4 Year,IL
NULL,Trinity University,Private,4 Year,TX
NULL,Trinity Valley Community College,Public,2 Year,TX
NULL,Trinity Washington University,Private,4 Year,DC
NULL,Triton College,Public,2 Year,IL
NULL,Trocaire College,Private,2 Year,NY
NULL,Troy University,Public,4 Year,AL
NULL,Truckee Meadows Community College,Public,2 Year,NV
NULL,Truett McConnell University,Private,4 Year,GA
NULL,Truman State University,Public,4 Year,MO
NULL,Tufts University,Private,4 Year,MA
NULL,Tulane University,Private,4 Year,LA
NULL,Tulsa Community College,Public,2 Year,OK
NULL,Tunxis Community College,Public,2 Year,CT
NULL,Turabo University,Private,4 Year,PR
NULL,Tusculum College,Private,4 Year,TN
NULL,Tuskegee University,Private,4 Year,AL
NULL,Tyler Junior College,Public,2 Year,TX
NULL,U.T.A. Mesivta-Kiryas Joel,Private,4 Year,NY
NULL,Ulster County Community College,Public,2 Year,NY
NULL,Umpqua Community College,Public,2 Year,OR
NULL,Union College,Private,4 Year,NE
NULL,Union College,Private,4 Year,KY
NULL,Union College,Private,4 Year,NY
NULL,Union County College,Public,2 Year,NJ
NULL,Union Institute & University,Private,4 Year,OH
NULL,Union University,Private,4 Year,TN
NULL,United States Sports Academy,Private,4 Year,AL
NULL,United Talmudical Seminary,Private,4 Year,NY
NULL,United Tribes Technical College,Private,2 Year,ND
NULL,Unity College,Private,4 Year,ME
NULL,Universal Technology College of Puerto Rico,Private,2 Year,PR
NULL,Universidad Adventista de las Antillas,Private,4 Year,PR
NULL,Universidad del Este,Private,4 Year,PR
NULL,Universidad Metropolitana,Private,4 Year,PR
NULL,Universidad Pentecostal Mizpa,Private,4 Year,PR
NULL,Universidad Politecnica de Puerto Rico,Private,4 Year,PR
NULL,University College of San Juan,Public,4 Year,PR
NULL,University of Akron,Public,4 Year,OH
NULL,University of Akron: Wayne College,Public,2 Year,OH
NULL,University of Alabama,Public,4 Year,AL
NULL,University of Alabama at Birmingham,Public,4 Year,AL
NULL,University of Alabama in Huntsville,Public,4 Year,AL
NULL,University of Alaska Anchorage,Public,4 Year,AK
NULL,University of Alaska Fairbanks,Public,4 Year,AK
NULL,University of Alaska Southeast,Public,4 Year,AK
NULL,University of Antelope Valley,Private,4 Year,CA
NULL,University of Arizona,Public,4 Year,AZ
NULL,University of Arkansas,Public,4 Year,AR
NULL,University of Arkansas at Fort Smith,Public,4 Year,AR
NULL,University of Arkansas at Little Rock,Public,4 Year,AR
NULL,University of Arkansas at Monticello,Public,4 Year,AR
NULL,University of Arkansas at Pine Bluff,Public,4 Year,AR
NULL,University of Arkansas Community College Rich Mountain,Public,2 Year,AR
NULL,University of Arkansas for Medical Sciences,Public,4 Year,AR
NULL,University of Arkansas Pulaski-Technical College,Public,2 Year,AR
NULL,University of Arkansas: Community College at Batesville,Public,2 Year,AR
NULL,University of Arkansas: Community College at Hope,Public,2 Year,AR
NULL,University of Arkansas: Community College at Morrilton,Public,2 Year,AR
NULL,University of Baltimore,Public,4 Year,MD
NULL,University of Bridgeport,Private,4 Year,CT
NULL,University of California: Berkeley,Public,4 Year,CA
NULL,University of California: Davis,Public,4 Year,CA
NULL,University of California: Irvine,Public,4 Year,CA
NULL,University of California: Los Angeles,Public,4 Year,CA
NULL,University of California: Merced,Public,4 Year,CA
NULL,University of California: Riverside,Public,4 Year,CA
NULL,University of California: San Diego,Public,4 Year,CA
NULL,University of California: Santa Barbara,Public,4 Year,CA
NULL,University of California: Santa Cruz,Public,4 Year,CA
NULL,University of Central Arkansas,Public,4 Year,AR
NULL,University of Central Florida,Public,4 Year,FL
NULL,University of Central Missouri,Public,4 Year,MO
NULL,University of Central Oklahoma,Public,4 Year,OK
NULL,University of Charleston,Private,4 Year,WV
NULL,University of Chicago,Private,4 Year,IL
NULL,University of Cincinnati,Public,4 Year,OH
NULL,University of Cincinnati: Blue Ash College,Public,2 Year,OH
NULL,University of Cincinnati: Clermont College,Public,2 Year,OH
NULL,University of Colorado Boulder,Public,4 Year,CO
NULL,University of Colorado Colorado Springs,Public,4 Year,CO
NULL,University of Colorado Denver,Public,4 Year,CO
NULL,University of Connecticut,Public,4 Year,CT
NULL,University of Dallas,Private,4 Year,TX
NULL,University of Dayton,Private,4 Year,OH
NULL,University of Delaware,Public,4 Year,DE
NULL,University of Denver,Private,4 Year,CO
NULL,University of Detroit Mercy,Private,4 Year,MI
NULL,University of Dubuque,Private,4 Year,IA
NULL,University of Evansville,Private,4 Year,IN
NULL,University of Findlay,Private,4 Year,OH
NULL,University of Florida,Public,4 Year,FL
NULL,University of Georgia,Public,4 Year,GA
NULL,University of Great Falls,Private,4 Year,MT
NULL,University of Hartford,Private,4 Year,CT
NULL,University of Hawaii at Hilo,Public,4 Year,HI
NULL,University of Hawaii at Manoa,Public,4 Year,HI
NULL,University of Hawaii: Hawaii Community College,Public,2 Year,HI
NULL,University of Hawaii: Honolulu Community College,Public,2 Year,HI
NULL,University of Hawaii: Kapiolani Community College,Public,2 Year,HI
NULL,University of Hawaii: Kauai Community College,Public,2 Year,HI
NULL,University of Hawaii: Leeward Community College,Public,2 Year,HI
NULL,University of Hawaii: Maui College,Public,2 Year,HI
NULL,University of Hawaii: West Oahu,Public,4 Year,HI
NULL,University of Hawaii: Windward Community College,Public,2 Year,HI
NULL,University of Holy Cross,Private,4 Year,LA
NULL,University of Houston,Public,4 Year,TX
NULL,University of Houston-Clear Lake,Public,4 Year,TX
NULL,University of Houston-Downtown,Public,4 Year,TX
NULL,University of Houston-Victoria,Public,4 Year,TX
NULL,University of Idaho,Public,4 Year,ID
NULL,University of Illinois at Chicago,Public,4 Year,IL
NULL,University of Illinois at Urbana-Champaign,Public,4 Year,IL
NULL,University of Illinois: Springfield,Public,4 Year,IL
NULL,University of Indianapolis,Private,4 Year,IN
NULL,University of Iowa,Public,4 Year,IA
NULL,University of Jamestown,Private,4 Year,ND
NULL,University of Kansas,Public,4 Year,KS
NULL,University of Kansas Medical Center,Public,4 Year,KS
NULL,University of Kentucky,Public,4 Year,KY
NULL,University of La Verne,Private,4 Year,CA
NULL,University of Louisiana at Lafayette,Public,4 Year,LA
NULL,University of Louisiana at Monroe,Public,4 Year,LA
NULL,University of Louisville,Public,4 Year,KY
NULL,University of Lynchburg,Private,4 Year,VA
NULL,University of Maine,Public,4 Year,ME
NULL,University of Maine at Augusta,Public,4 Year,ME
NULL,University of Maine at Farmington,Public,4 Year,ME
NULL,University of Maine at Fort Kent,Public,4 Year,ME
NULL,University of Maine at Machias,Public,4 Year,ME
NULL,University of Maine at Presque Isle,Public,4 Year,ME
NULL,University of Management and Technology,For Profit,4 Year,VA
NULL,University of Mary,Private,4 Year,ND
NULL,University of Mary Hardin-Baylor,Private,4 Year,TX
NULL,University of Mary Washington,Public,4 Year,VA
NULL,University of Maryland: Baltimore,Public,4 Year,MD
NULL,University of Maryland: Baltimore County,Public,4 Year,MD
NULL,University of Maryland: College Park,Public,4 Year,MD
NULL,University of Maryland: Eastern Shore,Public,4 Year,MD
NULL,University of Maryland: University College,Public,4 Year,MD
NULL,University of Massachusetts Amherst,Public,4 Year,MA
NULL,University of Massachusetts Boston,Public,4 Year,MA
NULL,University of Massachusetts Dartmouth,Public,4 Year,MA
NULL,University of Massachusetts Lowell,Public,4 Year,MA
NULL,University of Memphis,Public,4 Year,TN
NULL,University of Miami,Private,4 Year,FL
NULL,University of Michigan,Public,4 Year,MI
NULL,University of Michigan: Dearborn,Public,4 Year,MI
NULL,University of Michigan: Flint,Public,4 Year,MI
NULL,University of Minnesota: Crookston,Public,4 Year,MN
NULL,University of Minnesota: Duluth,Public,4 Year,MN
NULL,University of Minnesota: Morris,Public,4 Year,MN
NULL,University of Minnesota: Rochester,Public,4 Year,MN
NULL,University of Minnesota: Twin Cities,Public,4 Year,MN
NULL,University of Mississippi,Public,4 Year,MS
NULL,University of Mississippi Medical Center,Public,4 Year,MS
NULL,University of Missouri: Columbia,Public,4 Year,MO
NULL,University of Missouri: Kansas City,Public,4 Year,MO
NULL,University of Missouri: St. Louis,Public,4 Year,MO
NULL,University of Mobile,Private,4 Year,AL
NULL,University of Montana,Public,4 Year,MT
NULL,University of Montana: Western,Public,4 Year,MT
NULL,University of Montevallo,Public,4 Year,AL
NULL,University of Mount Olive,Private,4 Year,NC
NULL,University of Mount Union,Private,4 Year,OH
NULL,University of Nebraska - Kearney,Public,4 Year,NE
NULL,University of Nebraska - Lincoln,Public,4 Year,NE
NULL,University of Nebraska - Omaha,Public,4 Year,NE
NULL,University of Nebraska Medical Center,Public,4 Year,NE
NULL,University of Nevada: Las Vegas,Public,4 Year,NV
NULL,University of Nevada: Reno,Public,4 Year,NV
NULL,University of New England,Private,4 Year,ME
NULL,University of New Hampshire,Public,4 Year,NH
NULL,University of New Hampshire at Manchester,Public,4 Year,NH
NULL,University of New Haven,Private,4 Year,CT
NULL,University of New Mexico,Public,4 Year,NM
NULL,University of New Orleans,Public,4 Year,LA
NULL,University of North Alabama,Public,4 Year,AL
NULL,University of North Carolina at Asheville,Public,4 Year,NC
NULL,University of North Carolina at Chapel Hill,Public,4 Year,NC
NULL,University of North Carolina at Charlotte,Public,4 Year,NC
NULL,University of North Carolina at Greensboro,Public,4 Year,NC
NULL,University of North Carolina at Pembroke,Public,4 Year,NC
NULL,University of North Carolina at Wilmington,Public,4 Year,NC
NULL,University of North Carolina School of the Arts,Public,4 Year,NC
NULL,University of North Dakota,Public,4 Year,ND
NULL,University of North Florida,Public,4 Year,FL
NULL,University of North Georgia,Public,4 Year,GA
NULL,University of North Texas,Public,4 Year,TX
NULL,University of North Texas at DallasSystem,Other,Other,TX
NULL,University of Northern Colorado,Public,4 Year,CO
NULL,University of Northern Iowa,Public,4 Year,IA
NULL,University of Northwestern - St. Paul,Private,4 Year,MN
NULL,University of Northwestern Ohio,Private,4 Year,OH
NULL,University of Notre Dame,Private,4 Year,IN
NULL,University of Oklahoma,Public,4 Year,OK
NULL,University of Oregon,Public,4 Year,OR
NULL,University of Pennsylvania,Private,4 Year,PA
NULL,University of Pikeville,Private,4 Year,KY
NULL,University of Pittsburgh,Public,4 Year,PA
NULL,University of Pittsburgh at Bradford,Public,4 Year,PA
NULL,University of Pittsburgh at Greensburg,Public,4 Year,PA
NULL,University of Pittsburgh at Johnstown,Public,4 Year,PA
NULL,University of Pittsburgh at Titusville,Public,2 Year,PA
NULL,University of Portland,Private,4 Year,OR
NULL,University of Puerto Rico: Aguadilla,Public,4 Year,PR
NULL,University of Puerto Rico: Arecibo,Public,4 Year,PR
NULL,University of Puerto Rico: Bayamon University College,Public,4 Year,PR
NULL,University of Puerto Rico: Carolina Regional College,Public,4 Year,PR
NULL,University of Puerto Rico: Humacao,Public,4 Year,PR
NULL,University of Puerto Rico: Mayaguez,Public,4 Year,PR
NULL,University of Puerto Rico: Medical Sciences,Public,4 Year,PR
NULL,University of Puerto Rico: Ponce,Public,4 Year,PR
NULL,University of Puerto Rico: Rio Piedras,Public,4 Year,PR
NULL,University of Puerto Rico: Utuado,Public,4 Year,PR
NULL,University of Puget Sound,Private,4 Year,WA
NULL,University of Redlands,Private,4 Year,CA
NULL,University of Rhode Island,Public,4 Year,RI
NULL,University of Richmond,Private,4 Year,VA
NULL,University of Rio Grande,Private,4 Year,OH
NULL,University of Rochester,Private,4 Year,NY
NULL,University of Saint Francis,Private,4 Year,IN
NULL,University of Saint Joseph,Private,4 Year,CT
NULL,University of San Diego,Private,4 Year,CA
NULL,University of San Francisco,Private,4 Year,CA
NULL,University of Science and Arts of Oklahoma,Public,4 Year,OK
NULL,University of Scranton,Private,4 Year,PA
NULL,University of Sioux Falls,Private,4 Year,SD
NULL,University of South Alabama,Public,4 Year,AL
NULL,University of South Carolina: Aiken,Public,4 Year,SC
NULL,University of South Carolina: Beaufort,Public,4 Year,SC
NULL,University of South Carolina: Columbia,Public,4 Year,SC
NULL,University of South Carolina: Lancaster,Public,2 Year,SC
NULL,University of South Carolina: Salkehatchie,Public,2 Year,SC
NULL,University of South Carolina: Sumter,Public,2 Year,SC
NULL,University of South Carolina: Union,Public,2 Year,SC
NULL,University of South Carolina: Upstate,Public,4 Year,SC
NULL,University of South Dakota,Public,4 Year,SD
NULL,University of South Florida,Public,4 Year,FL
NULL,University of South Florida: Saint Petersburg,Public,4 Year,FL
NULL,University of South Florida: Sarasota-Manatee,Public,4 Year,FL
NULL,University of Southern California,Private,4 Year,CA
NULL,University of Southern Indiana,Public,4 Year,IN
NULL,University of Southern Maine,Public,4 Year,ME
NULL,University of Southern Mississippi,Public,4 Year,MS
NULL,University of St. Francis,Private,4 Year,IL
NULL,University of St. Mary,Private,4 Year,KS
NULL,University of St. Thomas,Private,4 Year,TX
NULL,University of St. Thomas,Private,4 Year,MN
NULL,University of Tampa,Private,4 Year,FL
NULL,University of Tennessee: Chattanooga,Public,4 Year,TN
NULL,University of Tennessee: Knoxville,Public,4 Year,TN
NULL,University of Tennessee: Martin,Public,4 Year,TN
NULL,University of Texas at Arlington,Public,4 Year,TX
NULL,University of Texas at Austin,Public,4 Year,TX
NULL,University of Texas at Dallas,Public,4 Year,TX
NULL,University of Texas at El Paso,Public,4 Year,TX
NULL,University of Texas at San Antonio,Public,4 Year,TX
NULL,University of Texas at Tyler,Public,4 Year,TX
NULL,University of Texas Health Science Center at Houston,Public,4 Year,TX
NULL,University of Texas Medical Branch at Galveston,Public,4 Year,TX
NULL,University of Texas of the Permian Basin,Public,4 Year,TX
NULL,University Of Texas Rio Grande Valley,Public,4 Year,TX
NULL,University of the Arts,Private,4 Year,PA
NULL,University of the Cumberlands,Private,4 Year,KY
NULL,University of the District of Columbia,Public,4 Year,DC
NULL,University of the Incarnate Word,Private,4 Year,TX
NULL,University of the Ozarks,Private,4 Year,AR
NULL,University of the Pacific,Private,4 Year,CA
NULL,University of the Sciences,Private,4 Year,PA
NULL,University of the Southwest,Private,4 Year,NM
NULL,University of the Virgin Islands,Public,4 Year,VI
NULL,University of the West,Private,4 Year,CA
NULL,University of Toledo,Public,4 Year,OH
NULL,University of Tulsa,Private,4 Year,OK
NULL,University of Utah,Public,4 Year,UT
NULL,University of Valley Forge,Private,4 Year,PA
NULL,University of Vermont,Public,4 Year,VT
NULL,University of Virginia,Public,4 Year,VA
NULL,University of Virginia's College at Wise,Public,4 Year,VA
NULL,University of Washington,Public,4 Year,WA
NULL,University of Washington Bothell,Public,4 Year,WA
NULL,University of Washington Tacoma,Public,4 Year,WA
NULL,University of West Alabama,Public,4 Year,AL
NULL,University of West Florida,Public,4 Year,FL
NULL,University of West Georgia,Public,4 Year,GA
NULL,University of Wisconsin-Baraboo/Sauk County,Public,2 Year,WI
NULL,University of Wisconsin-Barron County,Public,2 Year,WI
NULL,University of Wisconsin-Eau Claire,Public,4 Year,WI
NULL,University of Wisconsin-Fond du Lac,Public,2 Year,WI
NULL,University of Wisconsin-Green Bay,Public,4 Year,WI
NULL,University of Wisconsin-La Crosse,Public,4 Year,WI
NULL,University of Wisconsin-Madison,Public,4 Year,WI
NULL,University of Wisconsin-Marathon County,Public,2 Year,WI
NULL,University of Wisconsin-Marinette,Public,2 Year,WI
NULL,University of Wisconsin-Marshfield/Wood County,Public,2 Year,WI
NULL,University of Wisconsin-Milwaukee,Public,4 Year,WI
NULL,University of Wisconsin-Oshkosh,Public,4 Year,WI
NULL,University of Wisconsin-Parkside,Public,4 Year,WI
NULL,University of Wisconsin-Platteville,Public,4 Year,WI
NULL,University of Wisconsin-River Falls,Public,4 Year,WI
NULL,University of Wisconsin-Stevens Point,Public,4 Year,WI
NULL,University of Wisconsin-Stout,Public,4 Year,WI
NULL,University of Wisconsin-Superior,Public,4 Year,WI
NULL,University of Wisconsin-Washington County,Public,2 Year,WI
NULL,University of Wisconsin-Waukesha,Public,2 Year,WI
NULL,University of Wisconsin-Whitewater,Public,4 Year,WI
NULL,University of Wyoming,Public,4 Year,WY
NULL,Upper Iowa University,Private,4 Year,IA
NULL,Urban College of Boston,Private,2 Year,MA
NULL,Urbana University,Private,4 Year,OH
NULL,Ursinus College,Private,4 Year,PA
NULL,Ursuline College,Private,4 Year,OH
NULL,Utah State University,Public,4 Year,UT
NULL,Utah Valley University,Public,4 Year,UT
NULL,Utica College,Private,4 Year,NY
NULL,UW Colleges Fox Valley,Public,2 Year,WI
NULL,UW Colleges Manitowoc,Public,2 Year,WI
NULL,UW Colleges Richland,Public,2 Year,WI
NULL,UW Colleges Rock County,Public,2 Year,WI
NULL,UW Colleges Sheboygan,Public,2 Year,WI
NULL,Valdosta State University,Public,4 Year,GA
NULL,Valencia College,Public,2 Year,FL
NULL,Valley City State University,Public,4 Year,ND
NULL,Valley Forge Military College,Private,2 Year,PA
NULL,Valparaiso University,Private,4 Year,IN
NULL,Vance-Granville Community College,Public,2 Year,NC
NULL,Vanderbilt University,Private,4 Year,TN
NULL,VanderCook College of Music,Private,4 Year,IL
NULL,Vanguard University of Southern California,Private,4 Year,CA
NULL,Vassar College,Private,4 Year,NY
NULL,Vaughn College of Aeronautics and Technology,Private,4 Year,NY
NULL,Ventura College,Public,2 Year,CA
NULL,Vermilion Community College,Public,2 Year,MN
NULL,Vermont Technical College,Public,4 Year,VT
NULL,Vernon College,Public,2 Year,TX
NULL,Victor Valley College,Public,2 Year,CA
NULL,Victoria College,Public,2 Year,TX
NULL,Villa Maria College of Buffalo,Private,4 Year,NY
NULL,Villanova University,Private,4 Year,PA
NULL,Vincennes University,Public,2 Year,IN
NULL,Virginia Baptist College,Private,4 Year,VA
NULL,Virginia Commonwealth University,Public,4 Year,VA
NULL,Virginia Highlands Community College,Public,2 Year,VA
NULL,Virginia Marti College of Art and Design,For Profit,2 Year,OH
NULL,Virginia Military Institute,Public,4 Year,VA
NULL,Virginia Polytechnic Institute and State University,Public,4 Year,VA
NULL,Virginia State University,Public,4 Year,VA
NULL,Virginia Union University,Private,4 Year,VA
NULL,Virginia University of Lynchburg,Private,4 Year,VA
NULL,Virginia Wesleyan University,Private,4 Year,VA
NULL,Virginia Western Community College,Public,2 Year,VA
NULL,Visible Music College,Private,4 Year,TN
NULL,Viterbo University,Private,4 Year,WI
NULL,Volunteer State Community College,Public,2 Year,TN
NULL,Voorhees College,Private,4 Year,SC
NULL,W.L. Bonner Bible College,Private,4 Year,SC
NULL,Wabash College,Private,4 Year,IN
NULL,Wade College,For Profit,2 Year,TX
NULL,Wagner College,Private,4 Year,NY
NULL,Wake Forest University,Private,4 Year,NC
NULL,Wake Technical Community College,Public,2 Year,NC
NULL,Walden University,For Profit,4 Year,MN
NULL,Waldorf University,Private,4 Year,IA
NULL,Walla Walla Community College,Public,2 Year,WA
NULL,Walla Walla University,Private,4 Year,WA
NULL,Wallace State Community College at Hanceville,Public,2 Year,AL
NULL,Walsh College of Accountancy and Business Administration,Private,4 Year,MI
NULL,Walsh University,Private,4 Year,OH
NULL,Walters State Community College,Public,2 Year,TN
NULL,Warner Pacific University,Private,4 Year,OR
NULL,Warner University,Private,4 Year,FL
NULL,Warren County Community College,Public,2 Year,NJ
NULL,Warren Wilson College,Private,4 Year,NC
NULL,Wartburg College,Private,4 Year,IA
NULL,Washburn University,Public,4 Year,KS
NULL,Washington & Jefferson College,Private,4 Year,PA
